2016/05/12 06:30:00   4.099605e-04  1.324979e-02
2016/05/12 07:30:00   5.801959e-04  1.264209e-02
2016/05/12 08:30:00   7.510610e-04  1.166358e-02
2016/05/12 09:30:00   9.051447e-04  1.056148e-02
2016/05/12 10:30:00   1.025036e-03  9.582975e-03
2016/05/12 11:30:00   1.093325e-03  8.975271e-03
2016/05/12 12:30:00   1.100996e-03  9.082288e-03
2016/05/12 13:30:00   1.089330e-03  1.043281e-02
2016/05/12 14:30:00   1.070545e-03  1.260738e-02
2016/05/12 15:30:00   1.049387e-03  1.505664e-02
2016/05/12 16:30:00   1.030602e-03  1.723121e-02
2016/05/12 17:30:00   1.018936e-03  1.858173e-02
2016/05/12 18:30:00   1.029631e-03  1.871736e-02
2016/05/12 19:30:00   1.122221e-03  1.829279e-02
2016/05/12 20:30:00   1.291012e-03  1.756357e-02
2016/05/12 21:30:00   1.518902e-03  1.665482e-02
2016/05/12 22:30:00   1.788788e-03  1.569168e-02
2016/05/12 23:30:00   2.083569e-03  1.479929e-02
2016/05/13 00:30:00   2.433189e-03  1.407452e-02
2016/05/13 01:30:00   3.053206e-03  1.341674e-02
2016/05/13 02:30:00   3.846777e-03  1.277905e-02
2016/05/13 03:30:00   4.664502e-03  1.213656e-02
2016/05/13 04:30:00   5.356978e-03  1.146436e-02
2016/05/13 05:30:00   5.774804e-03  1.073755e-02
2016/05/13 06:30:00   5.767262e-03  9.890712e-03
2016/05/13 07:30:00   5.276775e-03  8.738590e-03
2016/05/13 08:30:00   4.407479e-03  7.427161e-03
2016/05/13 09:30:00   3.275906e-03  6.152103e-03
2016/05/13 10:30:00   1.998589e-03  5.109101e-03
2016/05/13 11:30:00   6.920607e-04  4.493836e-03
2016/05/13 12:30:00  -6.487640e-04  4.648115e-03
2016/05/13 13:30:00  -2.546822e-03  6.316497e-03
2016/05/13 14:30:00  -4.776601e-03  9.002876e-03
2016/05/13 15:30:00  -6.980948e-03  1.202859e-02
2016/05/13 16:30:00  -8.802707e-03  1.471496e-02
2016/05/13 17:30:00  -9.884723e-03  1.638335e-02
2016/05/13 18:30:00  -9.981311e-03  1.649386e-02
2016/05/13 19:30:00  -9.580988e-03  1.559194e-02
2016/05/13 20:30:00  -8.890051e-03  1.413777e-02
2016/05/13 21:30:00  -8.022981e-03  1.249624e-02
2016/05/13 22:30:00  -7.094255e-03  1.103221e-02
2016/05/13 23:30:00  -6.218353e-03  1.011056e-02
2016/05/14 00:30:00  -5.450430e-03  9.952962e-03
2016/05/14 01:30:00  -4.552398e-03  9.928145e-03
2016/05/14 02:30:00  -3.588040e-03  9.908159e-03
2016/05/14 03:30:00  -2.680836e-03  9.893070e-03
2016/05/14 04:30:00  -1.954267e-03  9.882945e-03
2016/05/14 05:30:00  -1.531815e-03  9.877850e-03
2016/05/14 06:30:00  -1.867071e-03  1.016320e-02
2016/05/14 07:30:00  -4.600856e-03  1.214833e-02
2016/05/14 08:30:00  -9.002713e-03  1.534471e-02
2016/05/14 09:30:00  -1.396059e-02  1.894486e-02
2016/05/14 10:30:00  -1.836245e-02  2.214124e-02
2016/05/14 11:30:00  -2.109624e-02  2.412637e-02
2016/05/14 12:30:00  -2.142660e-02  2.440629e-02
2016/05/14 13:30:00  -2.096132e-02  2.435836e-02
2016/05/14 14:30:00  -2.013969e-02  2.426421e-02
2016/05/14 15:30:00  -1.907540e-02  2.412561e-02
2016/05/14 16:30:00  -1.788210e-02  2.394431e-02
2016/05/14 17:30:00  -1.667348e-02  2.372211e-02
2016/05/14 18:30:00  -1.545707e-02  2.309111e-02
2016/05/14 19:30:00  -1.378102e-02  2.023673e-02
2016/05/14 20:30:00  -1.183509e-02  1.581721e-02
2016/05/14 21:30:00  -9.923097e-03  1.090502e-02
2016/05/14 22:30:00  -8.348841e-03  6.572641e-03
2016/05/14 23:30:00  -7.416137e-03  3.892554e-03
2016/05/15 00:30:00  -7.290976e-03  3.549652e-03
2016/05/15 01:30:00  -7.335575e-03  3.843837e-03
2016/05/15 02:30:00  -7.422866e-03  4.317524e-03
2016/05/15 03:30:00  -7.550862e-03  4.851046e-03
2016/05/15 04:30:00  -7.717573e-03  5.324734e-03
2016/05/15 05:30:00  -7.921010e-03  5.618919e-03
2016/05/15 06:30:00  -8.300865e-03  5.526715e-03
2016/05/15 07:30:00  -9.621356e-03  4.592526e-03
2016/05/15 08:30:00  -1.180783e-02  3.088324e-03
2016/05/15 09:30:00  -1.463464e-02  1.394117e-03
2016/05/15 10:30:00  -1.787614e-02 -1.100861e-04
